Folder	Notebook	From	To	Time qualifier	Place	Region	Country	Author	Img	Pag.	Title chapter	Title Recipe	Num. persons	Course	Procedure	Temperature	Recipe time	Cooking time	Ingredient qualifier	Ingredient	Ingredient variant name	Alternative ingredient qualifier	Alternative ingredient	Alternative ingredient variant name	Dosage	Unit of measure	Side dishes	Where it was found	Date of finding	Who  donated it	Who found it	Notes
name	title	year	year		town			surname name	nome	numero			number	type	techniques	Degree Celsius	num. minutes	num. minutes	e.g. green (tomatoe)	normalised name	of the ingredient	e.g. green (tomatoe)	if applicable	of the alternative	number			town	DD-MM-YYYY	surname name	surname name	
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert	boiling					chestnut					1	kg		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert	refrigerating					butter					50	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert						sugar					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert						chocolate					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert						rhum								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert						sponge finger								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini157.jpg; Quaderno_3_Annamaria Fiori_Rimini158.jpg	53;54	Dolci	Charlotte di castagne		dessert					drunken	cherry								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini158.jpg	54	Dolci	Charlotte mandorle		dessert	freezing					butter					120	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini158.jpg	54	Dolci	Charlotte mandorle		dessert					icing	sugar					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini158.jpg	54	Dolci	Charlotte mandorle		dessert						hazelnut					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini158.jpg	54	Dolci	Charlotte mandorle		dessert						cream					250	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini158.jpg	54	Dolci	Charlotte mandorle		dessert						sponge finger					150	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini158.jpg	54	Dolci	Charlotte mandorle		dessert						liqueur								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini159.jpg	55	Dolci	Pasta sfoglia		dessert	in the oven					flour					170	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini159.jpg	55	Dolci	Pasta sfoglia		dessert						butter					150	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini159.jpg	55	Dolci	Pasta sfoglia		dessert					yolk	egg					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini159.jpg	55	Dolci	Pasta sfoglia		dessert					white	wine					1/2	glass		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini159.jpg	55	Dolci	Pasta sfoglia		dessert						salt					1	pinch		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini159.jpg	55	Dolci	Pasta sfoglia		dessert					icing	sugar		vanilla-flavoured	sugar					Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert	in the oven	medium		45		sugar					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert	in the oven	high			icing	sugar					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert						almond					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert						egg					4	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert						vanilla flavouring								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert						orange					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert					dry	biscuit					1	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert						starch					1 and 1/2	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini160.jpg; Quaderno_3_Annamaria Fiori_Rimini161.jpg	56;57	Dolci	Torta all’arancio		dessert					Maraschino	liqueur					1	shot glass		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert	bain-marie					sugar					250	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert	boiling				chopped	tallow					350	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert					Damasco	grapes					250	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						raisin					250	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert					zest	orange					125	g		Rimini	25-08-2019			buccia di arancio e limone insieme
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						flour					125	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						breadcrumbs					125	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert					peeled and chopped	almond					65	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						egg					3	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						salt					1/2	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						milk					1/4	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						cognac					1	shot glass		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini161.jpg; Quaderno_3_Annamaria Fiori_Rimini162.jpg	57;58	Dolci	Pudding		dessert						spice					1	pinch		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini163.jpg	61	Dolci	Savoiardi	6	dessert	in the oven					flour					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini163.jpg	61	Dolci	Savoiardi	6	dessert						egg					6	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini163.jpg	61	Dolci	Savoiardi	6	dessert						sugar					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini163.jpg	61	Dolci	Savoiardi	6	dessert					zest	lemon					1/2	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini163.jpg	61	Dolci	Savoiardi	6	dessert					icing	sugar								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert	frying					egg					3	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert					spring	onion					3	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert						pine nut					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert					crumb	bread 								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert					icing	sugar								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert						oil			fat					Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini164.jpg	62	Dolci	Frittelle alla romana	4	dessert						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert	bain-marie					banana					1/2	cup		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert	in the oven					milk					1/2	l		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert						breadcrumbs								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert						sugar					95	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert						lemon					1/2	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert						vanilla					1	teaspoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert						egg					3	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini165.jpg	63	Dolci	Pudding di banana		dessert						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert	bain-marie			60		semolina					85	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert						milk					1/2	l		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert						butter					2	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert						egg					3	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert						sugar					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert					shelled	almond					1	cup		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert					zest	lemon								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini166.jpg	64	Dolci	Pudding di semolino	4	dessert						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert	in the oven					flour					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert						butter					1	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert						egg					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert					yolk	egg					3	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert						butter					6	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert						sugar					6	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert					white	egg					4	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert						chocolate					150	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert					chopped	almond					150	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini167.jpg	65	Dolci	Strudel di cioccolata	4	dessert					icing	sugar								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini168.jpg	66	Dolci	Cassata Siciliana	4	dessert	refrigerating					ricotta					500	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini168.jpg	66	Dolci	Cassata Siciliana	4	dessert						sugar					185	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini168.jpg	66	Dolci	Cassata Siciliana	4	dessert					Maraschino	liqueur					1	shot glass		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini168.jpg	66	Dolci	Cassata Siciliana	4	dessert						chocolate								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini168.jpg	66	Dolci	Cassata Siciliana	4	dessert						candied fruit								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini168.jpg	66	Dolci	Cassata Siciliana	4	dessert					sponge	cake								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini169.jpg	67	Dolci	Fragole alla panna	4	dessert	boiling					strawberry					500	g		Rimini	25-08-2019			al posto delle fargole si possono usare anche albicocche, pesche o ciliegie
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini169.jpg	67	Dolci	Fragole alla panna	4	dessert	no cooking				whipped	cream					2	cup		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini169.jpg	67	Dolci	Fragole alla panna	4	dessert						sugar					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini169.jpg	67	Dolci	Fragole alla panna	4	dessert						amaretto								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini170.jpg	68	Dolci	Crema alla diplomatica	4	dessert	boiling					raisin					4	spoon		Rimini	25-08-2019			
